0.284 (0.284)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- inv_/broadcast/content/artist, inv_/broadcast/content/artist
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/broadcast/content/artist
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- inv_/broadcast/content/artist, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- inv_/broadcast/content/artist, inv_/film/film/prequel
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/prequel
0.004 (0.004)	/sports/sports_team/roster./baseball/baseball_roster_position/position <-- inv_/broadcast/content/artist, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.005 (0.005)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/prequel
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- inv_/film/film/prequel, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.005 (0.005)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/film/film/prequel
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- inv_/film/film/prequel, inv_/film/film/prequel
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film_set_designer/film_sets_designed
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- inv_/film/film/prequel, inv_/music/group_member/membership./music/group_membership/group
0.005 (0.005)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/group_member/membership./music/group_membership/group
0.004 (0.004)	/soccer/football_team/current_roster./soccer/football_roster_position/position <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/music/group_member/membership./music/group_membership/group
0.014 (0.014)	/film/film/written_by <-- inv_/organization/organization_member/member_of./organization/organization_membership/organization, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/people/person/languages, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/organization/organization/place_founded, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/film/film/film_production_design_by, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- /base/aareas/schema/administrative_area/capital, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/location/country/capital, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/american_football/football_team/current_roster./sports/sports_team_roster/position, /film/film/written_by
0.013 (0.013)	/film/film/written_by <-- inv_/sports/sports_league/teams./sports/sports_league_participation/team, /film/film/written_by
0.012 (0.012)	/film/film/written_by <-- inv_/medicine/symptom/symptom_of, /film/film/written_by
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/sports/sports_team/colors, inv_/film/film/prequel
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /film/film/featured_film_locations
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/media_common/netflix_genre/titles
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/time/event/locations, inv_/film/film/prequel
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/film/film/prequel
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /film/actor/dubbing_performances./film/dubbing_performance/language
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- /film/film/prequel, inv_/film/film/prequel
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/broadcast/content/artist, /film/actor/dubbing_performances./film/dubbing_performance/language
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /film/actor/dubbing_performances./film/dubbing_performance/language
0.004 (0.004)	/film/film/other_crew./film/film_crew_gig/film_crew_role <-- inv_/film/film/runtime./film/film_cut/film_release_region, inv_/film/film/prequel
0.005 (0.005)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/broadcast/content/artist
0.005 (0.005)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/music/instrument/family
0.004 (0.004)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/broadcast/content/artist, inv_/music/genre/parent_genre
0.005 (0.005)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/broadcast/content/artist, inv_/music/instrument/family
0.005 (0.005)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/broadcast/content/artist, inv_/broadcast/content/artist
0.005 (0.005)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/broadcast/content/artist, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/music/instrument/family, inv_/broadcast/content/artist
0.004 (0.004)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/instrument/family
0.004 (0.004)	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/broadcast/content/artist
